Age,Temperature
696030,-1.77
696351,-1.85
696673,-2.07
696992,-1.86
697310,-1.69
697637,-1.94
697970,-1.88
698299,-1.84
698634,-1.92
698974,-2.26
699317,-2.55
699665,-2.49
700027,-2.75
700404,-2.45
700784,-2.31
701177,-2.16
701564,-1.77
701952,-2.02
702339,-2.40
702719,-2.49
703114,-2.36
703529,-2.45
703956,-2.78
704384,-3.05
704825,-3.21
705287,-3.21
705770,-3.46
706270,-3.75
706780,-3.70
707312,-3.67
707870,-3.56
708436,-3.50
709011,-4.02
709591,-3.88
710178,-4.06
710806,-4.00
711436,-4.05
712087,-4.19
712743,-4.29
713410,-3.90
714092,-4.02
714808,-4.23
715479,-5.20
716162,-5.26
716860,-5.59
717625,-6.23
718378,-6.47
719147,-6.92
720001,-7.13
720764,-7.90
721643,-8.77
722534,-8.32
723478,-7.14
724233,-5.75
724982,-5.18
725802,-5.07
726535,-6.10
727213,-5.96
727948,-6.05
728662,-5.83
729369,-5.69
730050,-5.31
730709,-5.23
731331,-5.28
731946,-4.85
732602,-4.20
733241,-3.79
733803,-3.93
734327,-3.95
734843,-4.15
735336,-3.99
735855,-3.72
736355,-4.03
736837,-4.47
737354,-4.52
737809,-4.76
738294,-5.38
738799,-5.62
739277,-6.27
739778,-7.16
740294,-8.08
740867,-8.24
741465,-8.25
742086,-8.47
742707,-8.60
743325,-8.95
743934,-8.84
744545,-8.67
745171,-8.41
745782,-8.56
746375,-8.56
746947,-8.62
747520,-8.63
748091,-8.69
748642,-8.60
749203,-8.44
749766,-8.32
750322,-8.50
750878,-8.58
751428,-8.59
751990,-8.42
752561,-8.37
753139,-8.24
753716,-7.97
754300,-7.79
754886,-7.54
755475,-7.22
756060,-6.25
756643,-5.50
757220,-5.09
757758,-5.30
758265,-5.77
758757,-6.07
759282,-6.43
759838,-7.12
760417,-7.27
761022,-7.33
761692,-6.72
762387,-5.78
763083,-5.16
763761,-4.72
764399,-4.76
765016,-5.10
765628,-5.56
766238,-6.22
766880,-6.40
767558,-6.00
768299,-5.33
769072,-4.54
769831,-3.84
770559,-3.80
771249,-3.93
771907,-4.32
772553,-4.52
773239,-4.13
773957,-3.82
774703,-3.47
775442,-2.96
776159,-2.69
776861,-2.70
777536,-2.67
778201,-2.34
778873,-2.17
779549,-2.13
780209,-2.17
780863,-2.37
781519,-2.28
782180,-1.84
782856,-2.04
783528,-1.70
784173,-1.71
784830,-1.15
785470,-1.05
786105,-1.04
786706,-0.63
787298,-0.54
787885,-1.75
788442,-2.37
789019,-2.59
789635,-3.09
790282,-3.70
790937,-4.27
791618,-5.05
792331,-5.61
793079,-5.91
793876,-6.51
794708,-7.33
795556,-8.23
796449,-8.53
797408,-8.73
798443,-8.54
799501,-8.88
800589,-8.92
801662,-8.82
